id,image_id,category_id,bbox,file_name,height,width,vehicle_count
9282,1661,3,"[124, 219, 9, 15]",-freemake_com-LOGO--DOH_14_mp4-7_jpg.rf.4c0dda967511b8fccfae09d9543ff734.jpg,416,416,15
9283,1661,6,"[167, 224, 10, 16]",-freemake_com-LOGO--DOH_14_mp4-7_jpg.rf.4c0dda967511b8fccfae09d9543ff734.jpg,416,416,15
9284,1661,5,"[157, 226, 7, 12.5]",-freemake_com-LOGO--DOH_14_mp4-7_jpg.rf.4c0dda967511b8fccfae09d9543ff734.jpg,416,416,15
9285,1661,5,"[210, 227, 9, 16.5]",-freemake_com-LOGO--DOH_14_mp4-7_jpg.rf.4c0dda967511b8fccfae09d9543ff734.jpg,416,416,15
9286,1661,5,"[105, 243, 12, 14.5]",-freemake_com-LOGO--DOH_14_mp4-7_jpg.rf.4c0dda967511b8fccfae09d9543ff734.jpg,416,416,15
9287,1661,3,"[64, 254, 17, 19]",-freemake_com-LOGO--DOH_14_mp4-7_jpg.rf.4c0dda967511b8fccfae09d9543ff734.jpg,416,416,15
9288,1661,3,"[150, 272, 10, 19]",-freemake_com-LOGO--DOH_14_mp4-7_jpg.rf.4c0dda967511b8fccfae09d9543ff734.jpg,416,416,15
9289,1661,5,"[166, 279, 9.5, 17]",-freemake_com-LOGO--DOH_14_mp4-7_jpg.rf.4c0dda967511b8fccfae09d9543ff734.jpg,416,416,15
9290,1661,3,"[0, 295, 18.5, 24.5]",-freemake_com-LOGO--DOH_14_mp4-7_jpg.rf.4c0dda967511b8fccfae09d9543ff734.jpg,416,416,15
9291,1661,5,"[351, 342, 23.5, 34.5]",-freemake_com-LOGO--DOH_14_mp4-7_jpg.rf.4c0dda967511b8fccfae09d9543ff734.jpg,416,416,15
9292,1661,3,"[83, 360, 22.5, 43]",-freemake_com-LOGO--DOH_14_mp4-7_jpg.rf.4c0dda967511b8fccfae09d9543ff734.jpg,416,416,15
9293,1662,5,"[158, 136, 26.5, 23]",DOH_2_mp4-28_jpg.rf.4e2e4c9819f492a6e3349ba712afe575.jpg,416,416,3
9294,1662,9,"[160, 140, 80.5, 105.5]",DOH_2_mp4-28_jpg.rf.4e2e4c9819f492a6e3349ba712afe575.jpg,416,416,3
9295,1662,3,"[111, 193, 50.5, 82.5]",DOH_2_mp4-28_jpg.rf.4e2e4c9819f492a6e3349ba712afe575.jpg,416,416,3
9296,1663,9,"[305, 149, 34.5, 79]",DOH_7_mp4-27_jpg.rf.4d45390efeb1d3ede26c851db74fae31.jpg,416,416,4
9297,1663,5,"[233, 187, 27, 34.5]",DOH_7_mp4-27_jpg.rf.4d45390efeb1d3ede26c851db74fae31.jpg,416,416,4
9298,1663,6,"[264, 183, 27, 48]",DOH_7_mp4-27_jpg.rf.4d45390efeb1d3ede26c851db74fae31.jpg,416,416,4
9299,1663,5,"[191, 197, 30, 48]",DOH_7_mp4-27_jpg.rf.4d45390efeb1d3ede26c851db74fae31.jpg,416,416,4
9300,1664,9,"[30, 100, 30.5, 57]",DOH_8_mp4-17_jpg.rf.4e57e8f7370e9cb54ccd48c69f31952b.jpg,416,416,2
9301,1664,3,"[107, 133, 23, 27]",DOH_8_mp4-17_jpg.rf.4e57e8f7370e9cb54ccd48c69f31952b.jpg,416,416,2
9302,1665,3,"[145, 128, 15.5, 25]",DOH_3_mp4-17_jpg.rf.4e4ffcf3bfdb366186c6083bc26f08c1.jpg,416,416,5
9303,1665,10,"[164, 128, 15.5, 25.5]",DOH_3_mp4-17_jpg.rf.4e4ffcf3bfdb366186c6083bc26f08c1.jpg,416,416,5
9304,1665,9,"[239, 118, 57.5, 67]",DOH_3_mp4-17_jpg.rf.4e4ffcf3bfdb366186c6083bc26f08c1.jpg,416,416,5
9305,1665,3,"[309, 158, 25.5, 29.5]",DOH_3_mp4-17_jpg.rf.4e4ffcf3bfdb366186c6083bc26f08c1.jpg,416,416,5
9306,1665,3,"[156, 186, 21.5, 34]",DOH_3_mp4-17_jpg.rf.4e4ffcf3bfdb366186c6083bc26f08c1.jpg,416,416,5
9307,1666,10,"[50, 175, 19, 28]",DOH_11_mp4-22_jpg.rf.4dc30c255200c3b8a9df471fe43727d8.jpg,416,416,4
9308,1666,5,"[231, 242, 21, 36.5]",DOH_11_mp4-22_jpg.rf.4dc30c255200c3b8a9df471fe43727d8.jpg,416,416,4
9309,1666,3,"[264, 253, 26, 54]",DOH_11_mp4-22_jpg.rf.4dc30c255200c3b8a9df471fe43727d8.jpg,416,416,4
9310,1666,10,"[288, 258, 27.5, 45.5]",DOH_11_mp4-22_jpg.rf.4dc30c255200c3b8a9df471fe43727d8.jpg,416,416,4
9311,1667,3,"[317, 225, 22.5, 29]",DOH_7_mp4-26_jpg.rf.4e7a6369a4191cf1283d697c13a40679.jpg,416,416,9
9312,1667,3,"[279, 228, 17, 23]",DOH_7_mp4-26_jpg.rf.4e7a6369a4191cf1283d697c13a40679.jpg,416,416,9
9313,1667,5,"[161, 255, 16.5, 23]",DOH_7_mp4-26_jpg.rf.4e7a6369a4191cf1283d697c13a40679.jpg,416,416,9
9314,1667,3,"[338, 241, 27, 50.5]",DOH_7_mp4-26_jpg.rf.4e7a6369a4191cf1283d697c13a40679.jpg,416,416,9
9315,1667,5,"[131, 255, 19, 23]",DOH_7_mp4-26_jpg.rf.4e7a6369a4191cf1283d697c13a40679.jpg,416,416,9
9316,1667,3,"[375, 248, 33, 58.5]",DOH_7_mp4-26_jpg.rf.4e7a6369a4191cf1283d697c13a40679.jpg,416,416,9
9317,1667,9,"[77, 280, 30.5, 58]",DOH_7_mp4-26_jpg.rf.4e7a6369a4191cf1283d697c13a40679.jpg,416,416,9
9318,1667,6,"[347, 291, 33.5, 48.5]",DOH_7_mp4-26_jpg.rf.4e7a6369a4191cf1283d697c13a40679.jpg,416,416,9
9319,1667,9,"[0, 327, 42, 85]",DOH_7_mp4-26_jpg.rf.4e7a6369a4191cf1283d697c13a40679.jpg,416,416,9
9320,1668,6,"[110, 160, 34, 31]",DOH--video-converter_com-_mp4-26_jpg.rf.4e0e3396ab4c40fb56a582ba5c68d413.jpg,416,416,3
9321,1668,5,"[296, 174, 26.5, 43.5]",DOH--video-converter_com-_mp4-26_jpg.rf.4e0e3396ab4c40fb56a582ba5c68d413.jpg,416,416,3
9322,1668,9,"[64, 178, 132.5, 179]",DOH--video-converter_com-_mp4-26_jpg.rf.4e0e3396ab4c40fb56a582ba5c68d413.jpg,416,416,3
9323,1669,3,"[360, 163, 40, 59.5]",DOH_10_mp4-1_jpg.rf.4e119d0c783115a8825dda0360f1f943.jpg,416,416,4
9324,1669,10,"[359, 199, 39, 54]",DOH_10_mp4-1_jpg.rf.4e119d0c783115a8825dda0360f1f943.jpg,416,416,4
9325,1669,3,"[330, 192, 47, 71.5]",DOH_10_mp4-1_jpg.rf.4e119d0c783115a8825dda0360f1f943.jpg,416,416,4
9326,1669,3,"[239, 300, 57.5, 84]",DOH_10_mp4-1_jpg.rf.4e119d0c783115a8825dda0360f1f943.jpg,416,416,4
9327,1670,3,"[313, 166, 18.5, 21.5]",DOH_10_mp4-23_jpg.rf.4d4529f13a301194a321f592a072d7f6.jpg,416,416,8
9328,1670,9,"[123, 149, 48.5, 58]",DOH_10_mp4-23_jpg.rf.4d4529f13a301194a321f592a072d7f6.jpg,416,416,8
9329,1670,3,"[257, 171, 24, 31.5]",DOH_10_mp4-23_jpg.rf.4d4529f13a301194a321f592a072d7f6.jpg,416,416,8
9330,1670,5,"[145, 199, 30, 29.5]",DOH_10_mp4-23_jpg.rf.4d4529f13a301194a321f592a072d7f6.jpg,416,416,8
9331,1670,5,"[117, 198, 27, 34]",DOH_10_mp4-23_jpg.rf.4d4529f13a301194a321f592a072d7f6.jpg,416,416,8
9332,1670,5,"[282, 200, 25, 43.5]",DOH_10_mp4-23_jpg.rf.4d4529f13a301194a321f592a072d7f6.jpg,416,416,8
9333,1670,5,"[162, 235, 35.5, 54.5]",DOH_10_mp4-23_jpg.rf.4d4529f13a301194a321f592a072d7f6.jpg,416,416,8
9334,1670,10,"[176, 282, 51.5, 91.5]",DOH_10_mp4-23_jpg.rf.4d4529f13a301194a321f592a072d7f6.jpg,416,416,8
9335,1671,6,"[310, 157, 105.5, 181]",19_jpg.rf.4da8cba0958611f92c4eb586a2abd586.jpg,416,416,9
9336,1671,3,"[130, 0, 94, 83]",19_jpg.rf.4da8cba0958611f92c4eb586a2abd586.jpg,416,416,9
9337,1671,3,"[242, 21, 94, 115]",19_jpg.rf.4da8cba0958611f92c4eb586a2abd586.jpg,416,416,9
9338,1671,3,"[53, 4, 93, 147.5]",19_jpg.rf.4da8cba0958611f92c4eb586a2abd586.jpg,416,416,9
9339,1671,5,"[149, 34, 87.5, 92]",19_jpg.rf.4da8cba0958611f92c4eb586a2abd586.jpg,416,416,9
9340,1671,3,"[207, 63, 103.5, 127.5]",19_jpg.rf.4da8cba0958611f92c4eb586a2abd586.jpg,416,416,9
9341,1671,5,"[328, 80, 88, 100]",19_jpg.rf.4da8cba0958611f92c4eb586a2abd586.jpg,416,416,9
9342,1671,4,"[137, 101, 122, 151]",19_jpg.rf.4da8cba0958611f92c4eb586a2abd586.jpg,416,416,9
9343,1671,6,"[136, 102, 122, 149]",19_jpg.rf.4da8cba0958611f92c4eb586a2abd586.jpg,416,416,9
9344,1672,5,"[137, 178, 17.5, 27]",DOH_5_mp4-23_jpg.rf.4d5e35ce15b698b78dba4e53c99dbea5.jpg,416,416,4
9345,1672,10,"[113, 203, 21, 31]",DOH_5_mp4-23_jpg.rf.4d5e35ce15b698b78dba4e53c99dbea5.jpg,416,416,4
9346,1672,9,"[48, 202, 43.5, 72]",DOH_5_mp4-23_jpg.rf.4d5e35ce15b698b78dba4e53c99dbea5.jpg,416,416,4
9347,1672,5,"[67, 293, 35.5, 51]",DOH_5_mp4-23_jpg.rf.4d5e35ce15b698b78dba4e53c99dbea5.jpg,416,416,4
9348,1673,5,"[186, 143, 26.5, 24]",DOH_2_mp4-7_jpg.rf.4e7fb67ccd28fd6153ef652920e70350.jpg,416,416,4
9349,1673,5,"[273, 145, 22, 25]",DOH_2_mp4-7_jpg.rf.4e7fb67ccd28fd6153ef652920e70350.jpg,416,416,4
9350,1673,3,"[344, 141, 20.5, 34.5]",DOH_2_mp4-7_jpg.rf.4e7fb67ccd28fd6153ef652920e70350.jpg,416,416,4
9351,1673,5,"[301, 164, 31.5, 31]",DOH_2_mp4-7_jpg.rf.4e7fb67ccd28fd6153ef652920e70350.jpg,416,416,4
9352,1674,3,"[169, 174, 23, 41.5]",DOH_4_mp4-18_jpg.rf.4d827e04c19d78f269bf7828065f5562.jpg,416,416,2
9353,1674,5,"[254, 227, 36, 48]",DOH_4_mp4-18_jpg.rf.4d827e04c19d78f269bf7828065f5562.jpg,416,416,2
9354,1675,5,"[222, 178, 131, 159]",358_jpg.rf.4e187557bc386a6d977672c49b83685b.jpg,416,416,2
9355,1675,5,"[65, 9, 83.5, 88.5]",358_jpg.rf.4e187557bc386a6d977672c49b83685b.jpg,416,416,2
9356,1676,3,"[276, 220, 20.5, 30.5]",DOH_mp4-2_jpg.rf.4e87812894a6216fd6c4cc6e909321ad.jpg,416,416,7
9357,1676,5,"[166, 229, 14, 17.5]",DOH_mp4-2_jpg.rf.4e87812894a6216fd6c4cc6e909321ad.jpg,416,416,7
9358,1676,9,"[82, 214, 37.5, 54.5]",DOH_mp4-2_jpg.rf.4e87812894a6216fd6c4cc6e909321ad.jpg,416,416,7
9359,1676,3,"[333, 241, 29.5, 47]",DOH_mp4-2_jpg.rf.4e87812894a6216fd6c4cc6e909321ad.jpg,416,416,7
9360,1676,3,"[150, 284, 29, 45.5]",DOH_mp4-2_jpg.rf.4e87812894a6216fd6c4cc6e909321ad.jpg,416,416,7
9361,1676,3,"[117, 289, 27.5, 41.5]",DOH_mp4-2_jpg.rf.4e87812894a6216fd6c4cc6e909321ad.jpg,416,416,7
9362,1676,3,"[347, 289, 40, 58]",DOH_mp4-2_jpg.rf.4e87812894a6216fd6c4cc6e909321ad.jpg,416,416,7
9363,1677,10,"[206, 149, 20.5, 25]",DOH_5_mp4-4_jpg.rf.4e9e2a80a5c1625db6eb4c6b2369aaf7.jpg,416,416,8
9364,1677,5,"[270, 155, 17.5, 25]",DOH_5_mp4-4_jpg.rf.4e9e2a80a5c1625db6eb4c6b2369aaf7.jpg,416,416,8
9365,1677,3,"[161, 161, 23, 30]",DOH_5_mp4-4_jpg.rf.4e9e2a80a5c1625db6eb4c6b2369aaf7.jpg,416,416,8
9366,1677,5,"[300, 174, 21, 25]",DOH_5_mp4-4_jpg.rf.4e9e2a80a5c1625db6eb4c6b2369aaf7.jpg,416,416,8
9367,1677,5,"[103, 190, 25.5, 25]",DOH_5_mp4-4_jpg.rf.4e9e2a80a5c1625db6eb4c6b2369aaf7.jpg,416,416,8
9368,1677,6,"[126, 206, 30.5, 32]",DOH_5_mp4-4_jpg.rf.4e9e2a80a5c1625db6eb4c6b2369aaf7.jpg,416,416,8
9369,1677,5,"[194, 204, 27.5, 39.5]",DOH_5_mp4-4_jpg.rf.4e9e2a80a5c1625db6eb4c6b2369aaf7.jpg,416,416,8
9370,1677,6,"[0, 245, 49, 47]",DOH_5_mp4-4_jpg.rf.4e9e2a80a5c1625db6eb4c6b2369aaf7.jpg,416,416,8
9371,1678,9,"[90, 98, 94, 142.5]",DOH_8_mp4-27_jpg.rf.4e57063d56acf6219c7a2975f45dbd00.jpg,416,416,3
9372,1678,3,"[31, 229, 67, 136.5]",DOH_8_mp4-27_jpg.rf.4e57063d56acf6219c7a2975f45dbd00.jpg,416,416,3
9373,1678,3,"[149, 296, 127.5, 119.5]",DOH_8_mp4-27_jpg.rf.4e57063d56acf6219c7a2975f45dbd00.jpg,416,416,3
9374,1679,3,"[163, 223, 32, 55]",DOH_7_mp4-9_jpg.rf.4ebb5f794a25f4da2016caea57b5231d.jpg,416,416,9
9375,1679,5,"[244, 241, 31.5, 45]",DOH_7_mp4-9_jpg.rf.4ebb5f794a25f4da2016caea57b5231d.jpg,416,416,9
9376,1679,10,"[64, 239, 41.5, 49]",DOH_7_mp4-9_jpg.rf.4ebb5f794a25f4da2016caea57b5231d.jpg,416,416,9
9377,1679,5,"[283, 254, 33, 49]",DOH_7_mp4-9_jpg.rf.4ebb5f794a25f4da2016caea57b5231d.jpg,416,416,9
9378,1679,3,"[98, 267, 45, 37]",DOH_7_mp4-9_jpg.rf.4ebb5f794a25f4da2016caea57b5231d.jpg,416,416,9
9379,1679,5,"[100, 304, 46.5, 50]",DOH_7_mp4-9_jpg.rf.4ebb5f794a25f4da2016caea57b5231d.jpg,416,416,9
9380,1679,3,"[14, 301, 56.5, 59]",DOH_7_mp4-9_jpg.rf.4ebb5f794a25f4da2016caea57b5231d.jpg,416,416,9
9381,1679,6,"[151, 306, 47.5, 81.5]",DOH_7_mp4-9_jpg.rf.4ebb5f794a25f4da2016caea57b5231d.jpg,416,416,9
9382,1679,5,"[203, 336, 45.5, 71]",DOH_7_mp4-9_jpg.rf.4ebb5f794a25f4da2016caea57b5231d.jpg,416,416,9
9383,1680,9,"[252, 153, 35.5, 55]",DOH_2_mp4-20_jpg.rf.4eceea7cb534b7dc1b7613ef9c1f158c.jpg,416,416,5
9384,1680,5,"[206, 173, 16, 29]",DOH_2_mp4-20_jpg.rf.4eceea7cb534b7dc1b7613ef9c1f158c.jpg,416,416,5
9385,1680,5,"[178, 181, 15, 24]",DOH_2_mp4-20_jpg.rf.4eceea7cb534b7dc1b7613ef9c1f158c.jpg,416,416,5
9386,1680,5,"[289, 235, 33.5, 47]",DOH_2_mp4-20_jpg.rf.4eceea7cb534b7dc1b7613ef9c1f158c.jpg,416,416,5
9387,1680,9,"[18, 226, 41, 115.5]",DOH_2_mp4-20_jpg.rf.4eceea7cb534b7dc1b7613ef9c1f158c.jpg,416,416,5
9388,1681,5,"[6, 167, 64.5, 84.5]",648_jpg.rf.4ed8f3b3ad86ceb75cea9e650ea5da31.jpg,416,416,24
9389,1681,5,"[203, 177, 63, 67.5]",648_jpg.rf.4ed8f3b3ad86ceb75cea9e650ea5da31.jpg,416,416,24
9390,1681,3,"[359, 172, 57, 90.5]",648_jpg.rf.4ed8f3b3ad86ceb75cea9e650ea5da31.jpg,416,416,24
9391,1681,5,"[228, 209, 72, 91.5]",648_jpg.rf.4ed8f3b3ad86ceb75cea9e650ea5da31.jpg,416,416,24
9392,1681,5,"[166, 226, 78.5, 93]",648_jpg.rf.4ed8f3b3ad86ceb75cea9e650ea5da31.jpg,416,416,24
9393,1681,5,"[0, 230, 50.5, 116.5]",648_jpg.rf.4ed8f3b3ad86ceb75cea9e650ea5da31.jpg,416,416,24
9394,1681,5,"[328, 301, 84.5, 105.5]",648_jpg.rf.4ed8f3b3ad86ceb75cea9e650ea5da31.jpg,416,416,24
9395,1681,9,"[25, 15, 40.5, 48]",648_jpg.rf.4ed8f3b3ad86ceb75cea9e650ea5da31.jpg,416,416,24
9396,1681,9,"[68, 16, 50.5, 66.5]",648_jpg.rf.4ed8f3b3ad86ceb75cea9e650ea5da31.jpg,416,416,24
9397,1681,5,"[218, 61, 35, 36.5]",648_jpg.rf.4ed8f3b3ad86ceb75cea9e650ea5da31.jpg,416,416,24
9398,1681,5,"[77, 61, 40, 42]",648_jpg.rf.4ed8f3b3ad86ceb75cea9e650ea5da31.jpg,416,416,24
9399,1681,3,"[9, 49, 54.5, 79]",648_jpg.rf.4ed8f3b3ad86ceb75cea9e650ea5da31.jpg,416,416,24
9400,1681,5,"[281, 68, 40, 45.5]",648_jpg.rf.4ed8f3b3ad86ceb75cea9e650ea5da31.jpg,416,416,24
9401,1681,5,"[236, 75, 34.5, 40.5]",648_jpg.rf.4ed8f3b3ad86ceb75cea9e650ea5da31.jpg,416,416,24
9402,1681,5,"[86, 81, 40.5, 42]",648_jpg.rf.4ed8f3b3ad86ceb75cea9e650ea5da31.jpg,416,416,24
9403,1681,3,"[147, 79, 38.5, 49]",648_jpg.rf.4ed8f3b3ad86ceb75cea9e650ea5da31.jpg,416,416,24
9404,1681,5,"[258, 90, 35, 49]",648_jpg.rf.4ed8f3b3ad86ceb75cea9e650ea5da31.jpg,416,416,24
9405,1681,5,"[329, 96, 44.5, 51]",648_jpg.rf.4ed8f3b3ad86ceb75cea9e650ea5da31.jpg,416,416,24
9406,1681,5,"[89, 100, 46, 53.5]",648_jpg.rf.4ed8f3b3ad86ceb75cea9e650ea5da31.jpg,416,416,24
9407,1681,5,"[8, 107, 52.5, 54]",648_jpg.rf.4ed8f3b3ad86ceb75cea9e650ea5da31.jpg,416,416,24
9408,1681,3,"[286, 112, 56.5, 75]",648_jpg.rf.4ed8f3b3ad86ceb75cea9e650ea5da31.jpg,416,416,24
9409,1681,5,"[182, 127, 53, 54]",648_jpg.rf.4ed8f3b3ad86ceb75cea9e650ea5da31.jpg,416,416,24
9410,1681,10,"[118, 123, 59, 95]",648_jpg.rf.4ed8f3b3ad86ceb75cea9e650ea5da31.jpg,416,416,24
9411,1681,5,"[325, 144, 49.5, 68.5]",648_jpg.rf.4ed8f3b3ad86ceb75cea9e650ea5da31.jpg,416,416,24
9412,1682,3,"[308, 94, 19, 25]",DOH_7--video-converter_com-_mp4-1_jpg.rf.4eb4848fcb7382b12fdf2af95faa94e7.jpg,416,416,7
9413,1682,3,"[352, 112, 21, 39]",DOH_7--video-converter_com-_mp4-1_jpg.rf.4eb4848fcb7382b12fdf2af95faa94e7.jpg,416,416,7
9414,1682,5,"[183, 143, 37.5, 43]",DOH_7--video-converter_com-_mp4-1_jpg.rf.4eb4848fcb7382b12fdf2af95faa94e7.jpg,416,416,7
9415,1682,5,"[368, 151, 20, 39.5]",DOH_7--video-converter_com-_mp4-1_jpg.rf.4eb4848fcb7382b12fdf2af95faa94e7.jpg,416,416,7
9416,1682,5,"[341, 180, 29.5, 51]",DOH_7--video-converter_com-_mp4-1_jpg.rf.4eb4848fcb7382b12fdf2af95faa94e7.jpg,416,416,7
9417,1682,3,"[26, 192, 76, 67]",DOH_7--video-converter_com-_mp4-1_jpg.rf.4eb4848fcb7382b12fdf2af95faa94e7.jpg,416,416,7
9418,1682,9,"[62, 145, 226.5, 239.5]",DOH_7--video-converter_com-_mp4-1_jpg.rf.4eb4848fcb7382b12fdf2af95faa94e7.jpg,416,416,7
9419,1683,9,"[137, 140, 32.5, 59.5]",DOH_12_mp4-15_jpg.rf.4f0d831d2772174e9f3e55bbee062fa9.jpg,416,416,5
9420,1683,5,"[394, 188, 22, 46]",DOH_12_mp4-15_jpg.rf.4f0d831d2772174e9f3e55bbee062fa9.jpg,416,416,5
9421,1683,5,"[182, 293, 33.5, 66.5]",DOH_12_mp4-15_jpg.rf.4f0d831d2772174e9f3e55bbee062fa9.jpg,416,416,5
9422,1683,9,"[1, 250, 95, 166]",DOH_12_mp4-15_jpg.rf.4f0d831d2772174e9f3e55bbee062fa9.jpg,416,416,5
9423,1683,10,"[111, 292, 51, 101]",DOH_12_mp4-15_jpg.rf.4f0d831d2772174e9f3e55bbee062fa9.jpg,416,416,5
9424,1684,3,"[314, 160, 101.5, 252.5]",260_jpg.rf.4ef3c35cb1a8a3d21fe486b4ff89d734.jpg,416,416,2
9425,1684,5,"[133, 81, 140.5, 191]",260_jpg.rf.4ef3c35cb1a8a3d21fe486b4ff89d734.jpg,416,416,2
9426,1685,3,"[157, 133, 24.5, 40.5]",DOH_2--video-converter_com-_mp4-21_jpg.rf.4f0952d1d181c4a841c0220e7cf1f1c6.jpg,416,416,5
9427,1685,9,"[115, 137, 41.5, 75]",DOH_2--video-converter_com-_mp4-21_jpg.rf.4f0952d1d181c4a841c0220e7cf1f1c6.jpg,416,416,5
9428,1685,10,"[288, 163, 31.5, 32.5]",DOH_2--video-converter_com-_mp4-21_jpg.rf.4f0952d1d181c4a841c0220e7cf1f1c6.jpg,416,416,5
9429,1685,9,"[203, 171, 45.5, 74]",DOH_2--video-converter_com-_mp4-21_jpg.rf.4f0952d1d181c4a841c0220e7cf1f1c6.jpg,416,416,5
9430,1685,5,"[172, 197, 25, 33.5]",DOH_2--video-converter_com-_mp4-21_jpg.rf.4f0952d1d181c4a841c0220e7cf1f1c6.jpg,416,416,5
9431,1686,5,"[216, 178, 25, 27]",DOH_26_mp4-28_jpg.rf.4f1415f2e66b85f73f588471dde8d34e.jpg,416,416,10
9432,1686,6,"[164, 201, 26.5, 40.5]",DOH_26_mp4-28_jpg.rf.4f1415f2e66b85f73f588471dde8d34e.jpg,416,416,10
9433,1686,3,"[194, 201, 33, 40.5]",DOH_26_mp4-28_jpg.rf.4f1415f2e66b85f73f588471dde8d34e.jpg,416,416,10
9434,1686,5,"[145, 221, 29, 41.5]",DOH_26_mp4-28_jpg.rf.4f1415f2e66b85f73f588471dde8d34e.jpg,416,416,10
9435,1686,5,"[189, 236, 31.5, 43.5]",DOH_26_mp4-28_jpg.rf.4f1415f2e66b85f73f588471dde8d34e.jpg,416,416,10
9436,1686,3,"[236, 283, 46, 58]",DOH_26_mp4-28_jpg.rf.4f1415f2e66b85f73f588471dde8d34e.jpg,416,416,10
9437,1686,3,"[296, 286, 68, 69.5]",DOH_26_mp4-28_jpg.rf.4f1415f2e66b85f73f588471dde8d34e.jpg,416,416,10
9438,1686,3,"[194, 281, 44.5, 79]",DOH_26_mp4-28_jpg.rf.4f1415f2e66b85f73f588471dde8d34e.jpg,416,416,10
9439,1686,3,"[161, 313, 46.5, 79]",DOH_26_mp4-28_jpg.rf.4f1415f2e66b85f73f588471dde8d34e.jpg,416,416,10
9440,1686,5,"[295, 357, 62, 59]",DOH_26_mp4-28_jpg.rf.4f1415f2e66b85f73f588471dde8d34e.jpg,416,416,10
9441,1687,9,"[224, 146, 38, 45.5]",DOH_16_mp4-6_jpg.rf.4ed42f6bf3cb2d1dae41c86a3b5028a7.jpg,416,416,3
9442,1687,3,"[137, 174, 38, 47]",DOH_16_mp4-6_jpg.rf.4ed42f6bf3cb2d1dae41c86a3b5028a7.jpg,416,416,3
9443,1687,3,"[311, 175, 22.5, 51]",DOH_16_mp4-6_jpg.rf.4ed42f6bf3cb2d1dae41c86a3b5028a7.jpg,416,416,3
9444,1688,9,"[52, 154, 48.5, 67.5]",DOH_mp4-16_jpg.rf.4f2570c9ac9a0bec91539c1c6f4e2fa7.jpg,416,416,2
9445,1688,9,"[276, 162, 55, 115.5]",DOH_mp4-16_jpg.rf.4f2570c9ac9a0bec91539c1c6f4e2fa7.jpg,416,416,2
9446,1689,5,"[229, 185, 19, 27]",DOH_23_mp4-15_jpg.rf.4ecf79b4423b09747fe22ad5d6d6c35d.jpg,416,416,6
9447,1689,3,"[201, 188, 21.5, 31]",DOH_23_mp4-15_jpg.rf.4ecf79b4423b09747fe22ad5d6d6c35d.jpg,416,416,6
9448,1689,3,"[162, 185, 25.5, 59.5]",DOH_23_mp4-15_jpg.rf.4ecf79b4423b09747fe22ad5d6d6c35d.jpg,416,416,6
9449,1689,3,"[245, 194, 22.5, 41.5]",DOH_23_mp4-15_jpg.rf.4ecf79b4423b09747fe22ad5d6d6c35d.jpg,416,416,6
9450,1689,5,"[67, 222, 43.5, 41.5]",DOH_23_mp4-15_jpg.rf.4ecf79b4423b09747fe22ad5d6d6c35d.jpg,416,416,6
9451,1689,3,"[232, 268, 33.5, 84.5]",DOH_23_mp4-15_jpg.rf.4ecf79b4423b09747fe22ad5d6d6c35d.jpg,416,416,6
9452,1690,9,"[121, 165, 54, 58.5]",DOH_10_mp4-21_jpg.rf.4f130ca59b663c624abb02a64e03f69e.jpg,416,416,4
9453,1690,5,"[227, 191, 22, 32]",DOH_10_mp4-21_jpg.rf.4f130ca59b663c624abb02a64e03f69e.jpg,416,416,4
9454,1690,5,"[36, 232, 36.5, 29.5]",DOH_10_mp4-21_jpg.rf.4f130ca59b663c624abb02a64e03f69e.jpg,416,416,4
9455,1690,3,"[10, 277, 60.5, 39]",DOH_10_mp4-21_jpg.rf.4f130ca59b663c624abb02a64e03f69e.jpg,416,416,4
9456,1691,9,"[203, 110, 31, 45.5]",DOH_2_mp4-9_jpg.rf.4f1936c5427e2b30481ad73612127652.jpg,416,416,7
9457,1691,5,"[260, 148, 18, 26]",DOH_2_mp4-9_jpg.rf.4f1936c5427e2b30481ad73612127652.jpg,416,416,7
9458,1691,3,"[276, 140, 19.5, 52]",DOH_2_mp4-9_jpg.rf.4f1936c5427e2b30481ad73612127652.jpg,416,416,7
9459,1691,6,"[264, 190, 25, 37.5]",DOH_2_mp4-9_jpg.rf.4f1936c5427e2b30481ad73612127652.jpg,416,416,7
9460,1691,3,"[122, 191, 38, 51]",DOH_2_mp4-9_jpg.rf.4f1936c5427e2b30481ad73612127652.jpg,416,416,7
9461,1691,3,"[205, 204, 30, 40.5]",DOH_2_mp4-9_jpg.rf.4f1936c5427e2b30481ad73612127652.jpg,416,416,7
9462,1691,9,"[33, 190, 66.5, 75]",DOH_2_mp4-9_jpg.rf.4f1936c5427e2b30481ad73612127652.jpg,416,416,7
9463,1692,3,"[205, 203, 21, 31.5]",DOH_3--2-_mp4-6_jpg.rf.4f3fa0f55b47b32dfdb94cffedfe2e2d.jpg,416,416,9
9464,1692,5,"[254, 228, 21, 32]",DOH_3--2-_mp4-6_jpg.rf.4f3fa0f55b47b32dfdb94cffedfe2e2d.jpg,416,416,9
9465,1692,10,"[144, 245, 29, 53]",DOH_3--2-_mp4-6_jpg.rf.4f3fa0f55b47b32dfdb94cffedfe2e2d.jpg,416,416,9
9466,1692,5,"[241, 259, 23.5, 35.5]",DOH_3--2-_mp4-6_jpg.rf.4f3fa0f55b47b32dfdb94cffedfe2e2d.jpg,416,416,9
